mouse_id,sex,treatment,cell_type,cell_id,branch_id,multibranch_id,soma_depth,fov,day_-3,day_-1,day_1,day_3,day_5,day_7,day_35,day_65
pons_06-3,f,psilocybin,pt,NA,NA,NA,NA,FOV3-1,0.448221792,0.479291651,0.555507,0.540208045,0.493287496,0.551896279,0.55064953,0.486574201
pons_06-3,f,psilocybin,pt,cell2,cell2_1,NA,NA,FOV4-1,0.668107067,0.60012768,0.711664619,0.788800901,0.726052551,0.699867686,0.656238149,0.730538095
pons_06-3,f,psilocybin,pt,cell1,cell1_2,cell1_2,NA,FOV4-2,0.436119409,0.491135013,0.529716663,0.469571751,0.60844804,0.561620578,0.487709715,0.36940274
pons_06-3,f,psilocybin,pt,cell1,cell1_3,cell1_3,NA,FOV5-1,0.453095549,0.400313045,0.444751048,0.506152793,0.511224967,0.46285106,0.524879278,0.411218451
pons_06-3,f,psilocybin,pt,NA,NA,NA,NA,FOV7-1,0.342661276,0.239951498,0.301542692,0.395834688,0.376856489,0.482455506,0.466479557,0.534378657
pons_06-3,f,psilocybin,pt,cell1,cell1_4,cell1_4,NA,FOV8-1,0.463821892,0.549386462,0.563797287,0.484009535,0.55503444,0.52676023,0.687711873,0.37864063
pons_06-3,f,psilocybin,pt,cell3,cell3_1,NA,NA,FOV9-1,0.518591505,0.512279336,0.696080371,0.559733343,0.669896599,0.711664899,0.57887902,0.503439499
pons_06-3,f,psilocybin,pt,cell4,cell4_1,NA,NA,FOV10-1,0.533244076,0.599494712,0.575062025,0.454136731,0.679224394,0.541740705,0.542109728,0.569635576
pons_06-3,f,psilocybin,pt,NA,NA,NA,NA,FOV10-2,0.761127687,0.737898465,0.86267879,0.772379702,0.836792074,0.662641341,0.659679343,0.907568986
pons_08-3,f,psilocybin,pt,cell1,cell1_1,cell1_1,NA,FOV2-1,0.303434883,0.266621637,0.3221605,0.350819749,0.352160623,0.283573977,0.265777199,0.316221246
pons_08-3,f,psilocybin,pt,cell1,cell1_2,cell1_2,NA,FOV4-1,0.394720612,0.36954915,0.504573963,0.453839482,0.472526325,0.463559104,0.407771648,0.460999447
pons_08-3,f,psilocybin,pt,cell1,cell1_3,cell1_3,NA,FOV5-1,0.316618514,0.343961751,0.563253351,0.603646022,0.562092483,0.547590147,0.638022495,0.714553672
pons_08-3,f,psilocybin,pt,cell1,cell1_4,cell1_4,NA,FOV13-1,0.397438509,0.399908021,0.431305689,0.438277621,0.590018932,0.437359788,0.445414458,0.532765051
pons_08-3,f,psilocybin,pt,cell2,cell2_1,cell2_1,NA,FOV14-1,0.382936356,0.31944754,0.391815753,0.428412304,0.472296538,0.474507625,0.500356683,0.316807928
pons_08-3,f,psilocybin,pt,cell2,cell2_2,cell2_2,NA,FOV18-1,0.462046001,0.431940565,0.651771515,0.600942578,0.517545533,0.657736793,0.481331556,0.425491478
pons_08-3,f,psilocybin,pt,cell2,cell2_3,cell2_3,NA,FOV18-2,0.503755135,0.468139506,0.506400907,0.45886229,0.573970852,0.387529908,0.460715199,0.531135142
pons_08-3,f,psilocybin,pt,cell2,cell2_4,cell2_4,NA,FOV19-1,0.412873786,0.418274611,0.451998122,0.487866754,0.48867448,0.552524256,0.635483492,0.454948409
pons_08-1,m,psilocybin,pt,cell1,cell1_1,NA,NA,FOV1,0.301100749,0.344512113,0.519074387,0.479284524,0.474151624,0.467182748,0.405192953,0.40723676
pons_08-1,m,psilocybin,pt,cell2,cell2_1,NA,NA,FOV2,0.33936498,0.378669545,0.352224296,0.505626357,0.515000019,0.413477588,0.443882757,0.418079292
pons_08-1,m,psilocybin,pt,cell3,cell3_1,NA,NA,FOV6-1,0.461889498,0.379955891,0.47998464,0.498022849,0.444278186,0.485781185,0.552745255,0.330710797
pons_08-1,m,psilocybin,pt,NA,NA,NA,NA,FOV6-2,0.440712588,0.511133626,0.57376165,0.568316793,0.537491078,0.620370485,0.735490609,0.865259343
pons_08-1,m,psilocybin,pt,cell5,cell5_1,cell5_1,NA,FOV9-1,0.518923959,0.451363343,0.564237196,0.462606371,0.510442876,0.424174556,0.504830451,0.484908829
pons_08-1,m,psilocybin,pt,cell5,cell5_2,cell5_2,NA,FOV9-2,0.527322559,0.394924951,0.469647992,0.45616811,0.474969127,0.53370764,0.466994185,0.521499467
pons_08-1,m,psilocybin,pt,cell4,cell4_1,cell4_1,NA,FOV10-1,0.301045909,0.370404393,0.538000927,0.494604624,0.465035889,0.345408031,0.428291204,0.345664863
pons_08-1,m,psilocybin,pt,cell4,cell4_2,cell4_2,NA,FOV12-1,0.311732081,0.313353048,0.410667874,0.404020452,0.404283973,0.415253268,0.330843187,0.231031612
pons_08-1,m,psilocybin,pt,cell6,cell6_1,NA,NA,FOV14-1,0.389180438,0.386270073,0.398436711,0.471715914,0.510835241,0.556212552,0.431069414,0.518148139
pons_09-2,m,psilocybin,pt,cell1,cell1_1,NA,NA,FOV3-1,0.632583705,0.549432436,0.736233176,0.792849292,0.728146503,0.752317891,0.601051841,0.630073404
