mouse_id,sex,treatment,cell_type,cell_id,branch_id,multibranch_id,soma_depth,fov,day_-3,day_-1,day_1,day_3,day_5,day_7,day_35,day_65
pons_09-2,m,psilocybin,pt,cell3,cell3_2,cell3_2,NA,FOV15-1,1.363065,1.318554286,1.511973913,1.485774783,1.372946667,1.362832308,1.166755652,1.276813043
pons_10-1,m,psilocybin,pt,cell1,cell1_1,cell1_1,NA,FOV2-1,1.336877143,1.0275925,1.198706667,1.26082,1.28018,1.123122,1.233716,1.10352
pons_10-1,m,psilocybin,pt,cell2,cell2_1,NA,NA,FOV3-1,1.0862775,1.270231111,1.175851111,1.171011111,1.169344,1.156558333,1.3071025,1.492172
pons_10-1,m,psilocybin,pt,cell1,cell1_2,cell1_2,NA,FOV4-1,1.2962125,1.119922222,1.111385,1.177195556,1.311985714,1.185316,1.375165,1.449096
pons_10-1,m,psilocybin,pt,cell3,cell3_1,cell3_1,NA,FOV5-1,1.041109474,1.345947059,1.250909524,1.264571,1.207217,1.188474737,1.260183158,1.080477391
pons_10-1,m,psilocybin,pt,cell3,cell3_2,cell3_2,NA,FOV6-1,1.192253333,1.245161176,1.442925,1.177116471,1.2187725,1.182668235,1.248210526,1.390635714
pons_11-1,m,psilocybin,pt,cell1,cell1_1,NA,NA,FOV1,1.421251765,1.751273333,1.534118667,1.704486667,1.41812,1.590262667,1.515784286,1.44958
pons_11-1,m,psilocybin,pt,NA,NA,NA,NA,FOV4,1.438334118,1.288246667,1.393597333,1.470553333,1.29817875,1.312043333,1.33705,NA
pons_11-2,m,psilocybin,pt,cell1,cell1_1,cell1_1,NA,FOV5,1.15055875,1.103010526,1.14158,1.179176842,1.29954,1.218604444,1.16281,1.21257125
pons_11-2,m,psilocybin,pt,cell1,cell1_2,cell1_2,NA,FOV7,1.362175294,1.359233333,1.505374444,1.430381333,1.356091579,1.481212857,1.462198571,1.479426667
pons_11-2,m,psilocybin,pt,cell1,cell1_3,cell1_3,NA,FOV8,1.29107,1.042647692,1.3068,0.949531579,1.096528889,1.050152632,1.22452,1.291761429
pons_11-2,m,psilocybin,pt,cell1,cell1_4,cell1_4,NA,FOV9-1,1.465808235,1.358511579,1.538067826,1.336731579,1.355072632,1.288968421,1.325487778,1.19805125
