mouse_id,sex,treatment,cell_type,cell_id,branch_id,multibranch_id,soma_depth,fov,day_-3,day_-1,day_1,day_3,day_5,day_7,day_35,day_65
pons_03-2,f,psilocybin,pt,cell1,cell1_1,NA,NA,FOV1-1,0,-0.228441296,-0.032186235,0.035263158,0.090738866,0.069838057,0.038461538,0.076518219
pons_03-2,f,psilocybin,pt,NA,NA,NA,NA,FOV1-2,0,-0.046848173,0.239146431,0.079551958,0.185871965,0.15084621,NA,NA
pons_03-2,f,psilocybin,pt,NA,NA,NA,NA,FOV1-3,0,0.000568627,0.241882353,0.219983193,0.199560784,0.139008403,NA,NA
pons_03-2,f,psilocybin,pt,cell3,cell3_1,cell3_1,NA,FOV2-1,0,-0.10988075,0.058241056,0.320759309,0.280238501,0.199561937,0.169080068,NA
pons_03-2,f,psilocybin,pt,NA,NA,NA,NA,FOV2-2,0,-0.00604767,0.317163093,0.315308905,0.303450729,0.227748132,0.1736037,NA
pons_03-2,f,psilocybin,pt,cell2,cell2_1,NA,NA,FOV3-1,0,-0.006447016,0.050257315,0.146801941,0.127863549,0.085575651,0.023820026,0.142258491
pons_03-2,f,psilocybin,pt,cell3,cell3_2,cell3_2,NA,FOV3-2,0,0.004573269,0.075437037,0.197552335,0.181985185,0.312323232,0.07691358,0.085380117
pons_03-2,f,psilocybin,pt,cell4,cell4_1,NA,NA,FOV4-1,0,-0.062810427,0.111393902,0.285554527,0.2509737,0.140058615,0.097639981,0.133360936
pons_03-2,f,psilocybin,pt,cell5,cell5_1,NA,NA,FOV5-1,0,0.001514798,0.135705546,0.301794454,0.214314845,0.259923872,0.186786297,-0.04004894
pons_03-2,f,psilocybin,pt,cell6,cell6_1,NA,NA,FOV6-1,0,-0.07501079,0.075260154,0.094864048,0.12652568,0.09244713,-0.026888218,0.05565626
pons_03-2,f,psilocybin,pt,cell7,cell7_1,NA,NA,FOV6-2,0,0.184845006,0.179247991,0.18771527,0.186854191,0.147990815,0.120264064,0.042078071
pons_03-2,f,psilocybin,pt,cell8,cell8_1,cell8_1,NA,FOV7-1,0,-0.012003492,0.11446127,0.242950677,0.123090354,0.204915556,NA,NA
pons_03-2,f,psilocybin,pt,cell8,cell8_2,cell8_2,NA,FOV8-1,0,0.185897436,0.144045349,0.334498834,0.258498446,0.277972028,0.216491841,NA
pons_03-2,f,psilocybin,pt,cell8,cell8_3,cell8_3,NA,FOV9-1,0,-0.139915161,0.015863242,0.030967775,-0.048303229,0.075944171,-0.101135742,-0.008532723
pons_03-2,f,psilocybin,pt,cell9,cell9_1,NA,NA,FOV10-1,0,0.0151768,0.129257385,0.016316876,0.182189248,0.095093859,0.065989135,0.018533887
pons_03-2,f,psilocybin,pt,NA,NA,NA,NA,FOV12-1,0,0.045477126,0.081363991,0.100658222,0.003859528,0.207807148,0.08064249,0.189234263
pons_03-2,f,psilocybin,pt,cell10,cell10_1,NA,NA,FOV16-1,0,0.286147388,0.427521483,0.186700426,0.264925373,0.416475316,0.3480891,0.256218905
pons_05-1,f,psilocybin,pt,cell1,cell1_1,cell1_1,NA,FOV1-1,0,0.024197918,0.050201813,-0.026208678,0.122862234,0.049222334,0.075868614,0.04524743
pons_05-1,f,psilocybin,pt,cell1,cell1_2,cell1_2,NA,FOV2-1,0,-0.047577318,0.082426737,0.066004552,0.150641968,0.002972982,-0.035600833,0.022789749
pons_05-1,f,psilocybin,pt,cell1,cell1_3,cell1_3,NA,FOV3-1,0,0.158588507,0.241938682,0.17041387,0.217434411,0.159276127,0.170821349,0.078187919
pons_05-1,f,psilocybin,pt,cell1,cell1_4,cell1_4,NA,FOV5-1,0,0.027858527,0.127774841,0.113937339,0.022125323,0.017069171,-0.042716408,-0.074426058
pons_05-1,f,psilocybin,pt,cell2,cell2_1,NA,NA,FOV6-1,0,0.114919355,0.247580645,0.195967742,0.147535842,0.272137097,0.234173387,0.202419355
pons_05-1,f,psilocybin,pt,cell1,cell1_5,cell1_5,NA,FOV7-1,0,-0.181191801,-0.157203254,-0.133442149,-0.16193942,-0.183397491,-0.183693674,-0.187262219
pons_05-1,f,psilocybin,pt,cell1,cell1_6,cell1_6,NA,FOV8-1,0,-0.080522624,0.018577109,0.032119256,-0.068706777,-0.063537344,-0.037292531,-0.090122999
pons_05-1,f,psilocybin,pt,cell3,cell3_1,cell3_1,NA,FOV9-1,0,-0.139915161,0.015863242,0.030967775,-0.048303229,0.075944171,-0.101135742,-0.008532723
pons_05-1,f,psilocybin,pt,cell3,cell3_2,cell3_2,NA,FOV10-1,0,0.183563489,0.254968003,0.24678824,0.122875777,0.151094645,0.098012799,-0.028821633
pons_05-1,f,psilocybin,pt,cell1,cell1_7,cell1_7,NA,FOV13-1,0,0.016469857,0.015615289,0.05265767,0.108001125,0.142882366,0.057808053,0.030968381
pons_05-1,f,psilocybin,pt,cell4,cell4_1,NA,NA,FOV14-1,0,0.019210189,0.045034298,0.15202411,0.236504623,0.182373993,0.025319039,0.026087262
pons_06-3,f,psilocybin,pt,cell1,cell1_1,cell1_1,NA,FOV1-1,0,-0.032405944,0.084528497,0.110986405,0.318376541,0.225719254,0.119296027,0.117117033
pons_06-3,f,psilocybin,pt,NA,NA,NA,NA,FOV2-1,0,0.083848191,0.115260144,0.238403452,0.197950378,0.277819268,NA,NA
pons_06-3,f,psilocybin,pt,NA,NA,NA,NA,FOV3-1,0,0.060697578,0.118809341,0.084731845,0.2392965,0.090069284,0.176949302,-0.123428278
pons_06-3,f,psilocybin,pt,cell2,cell2_1,NA,NA,FOV4-1,0,0.179661145,0.210471247,0.190650231,0.188172381,0.189965398,0.194165705,0.164653979
pons_06-3,f,psilocybin,pt,cell1,cell1_2,cell1_2,NA,FOV4-2,0,-0.062391727,0.062493892,0.018629567,0.074674373,0.007825361,0.05967325,0.035620053
pons_06-3,f,psilocybin,pt,cell1,cell1_3,cell1_3,NA,FOV5-1,0,0.056501548,0.282421741,0.146749226,0.187616099,0.146542828,0.03998968,0.127278982
pons_06-3,f,psilocybin,pt,NA,NA,NA,NA,FOV7-1,0,0.125861053,0.252362295,-0.004444737,0.13423106,0.096732478,0.094901539,0.050959002
pons_06-3,f,psilocybin,pt,cell1,cell1_4,cell1_4,NA,FOV8-1,0,0.07438506,0.213892926,0.118298048,0.163773125,0.166515091,0.12409495,0.03285675
pons_06-3,f,psilocybin,pt,cell3,cell3_1,NA,NA,FOV9-1,0,0.026480214,0.215157054,0.185039175,0.199116563,0.224274238,0.318952693,0.093127046
pons_06-3,f,psilocybin,pt,cell4,cell4_1,NA,NA,FOV10-1,0,0.061537942,0.094669862,0.063971473,0.122755198,0.030954631,0.138812511,0.015497007
pons_06-3,f,psilocybin,pt,NA,NA,NA,NA,FOV10-2,0,0.056948798,0.118861024,0.145354406,0.05015674,0.306896552,-0.02816092,-0.102122016
pons_08-3,f,psilocybin,pt,cell1,cell1_1,cell1_1,NA,FOV2-1,0,0.040666667,0.026863158,0.147078947,0.201150877,0.248323887,0.237894737,0.104842105
pons_08-3,f,psilocybin,pt,cell1,cell1_2,cell1_2,NA,FOV4-1,0,0.068913227,0.135467565,0.101563231,0.141488937,0.141814097,0.302344021,0.184232696
pons_08-3,f,psilocybin,pt,cell1,cell1_3,cell1_3,NA,FOV5-1,0,0.033165105,0.043739486,0.103211136,0.112953617,0.08988224,0.072819034,-0.001802451
pons_08-3,f,psilocybin,pt,cell1,cell1_4,cell1_4,NA,FOV13-1,0,0.025649854,0.061557624,0.217907304,0.084733584,0.123773455,0.102809816,0.031878433
pons_08-3,f,psilocybin,pt,cell2,cell2_1,cell2_1,NA,FOV14-1,0,0.085794347,-0.037321313,-0.103435673,-0.019418204,-0.009934023,-0.057296018,0.051218324
pons_08-3,f,psilocybin,pt,cell2,cell2_2,cell2_2,NA,FOV18-1,0,0.006419753,0.098888889,0.112962963,0.052698413,-0.003703704,0.192098765,0.169876543
pons_08-3,f,psilocybin,pt,cell2,cell2_3,cell2_3,NA,FOV18-2,0,0.097021175,0.166796267,0.184112932,0.031663103,0.051534003,-0.031104199,0.056959565
pons_08-3,f,psilocybin,pt,cell2,cell2_4,cell2_4,NA,FOV19-1,0,-0.147425897,-0.042093827,-0.040951638,-0.087725652,-0.05257627,-0.055474587,0.0224909
pons_08-1,m,psilocybin,pt,cell1,cell1_1,NA,NA,FOV1,0,-0.015785077,0.119113573,0.093523282,0.1452315,0.208283868,0.168759219,0.171061625
pons_08-1,m,psilocybin,pt,cell2,cell2_1,NA,NA,FOV2,0,-0.073625507,-0.034925642,-0.035672037,-0.007478031,-0.037542899,-0.045033155,-0.085970812
pons_08-1,m,psilocybin,pt,cell3,cell3_1,NA,NA,FOV6-1,0,-0.043274212,0.048546352,0.074053758,0.138919364,0.096544158,0.080339184,0.045392211
pons_08-1,m,psilocybin,pt,NA,NA,NA,NA,FOV6-2,0,0.120565423,0.102684841,0.111276332,0.179677819,0.078142015,0.144155308,-0.035817549
pons_08-1,m,psilocybin,pt,cell5,cell5_1,cell5_1,NA,FOV9-1,0,0.029755027,0.088447951,0.309413759,0.230875896,0.215958989,0.233803251,0.087339188
pons_08-1,m,psilocybin,pt,cell5,cell5_2,cell5_2,NA,FOV9-2,0,-0.027540361,-0.005110116,0.207977208,0.185908741,-0.02912314,0.113553114,0.048433048
pons_08-1,m,psilocybin,pt,cell4,cell4_1,cell4_1,NA,FOV10-1,0,0.036922082,-0.042076578,0.048521475,0.063045587,0.067356396,0.102313141,-0.094155261
pons_08-1,m,psilocybin,pt,cell4,cell4_2,cell4_2,NA,FOV12-1,0,0.077669903,0.080155715,0.125463158,0.068993012,0.272548192,0.053609118,0.222710004
pons_08-1,m,psilocybin,pt,cell6,cell6_1,NA,NA,FOV14-1,0,0.13325108,0.074645281,0.077365263,0.044031462,0.013476961,0.089327576,0.025862478
pons_09-2,m,psilocybin,pt,cell1,cell1_1,NA,NA,FOV3-1,0,0.03030303,0.031911532,0.04443128,0.028661702,0.083517641,0.136387572,0.077409163
pons_09-2,m,psilocybin,pt,cell2,cell2_1,NA,NA,FOV4-1,0,0.025611708,0.115367025,0.142665218,0.151240567,0.07992225,0.20660201,0.086864199
pons_09-2,m,psilocybin,pt,NA,NA,NA,NA,FOV10-1,0,0.114965847,0.276586822,0.149447536,0.101346883,0.195741592,0.102165497,0.11131791
pons_09-2,m,psilocybin,pt,NA,NA,NA,NA,FOV12-1,0,0.055994675,0.034169582,-0.02717189,-0.028465347,-0.000372218,0.004243281,-0.019397858
pons_09-2,m,psilocybin,pt,cell3,cell3_1,cell3_1,NA,FOV14-1,0,0.125177229,0.11755102,0.187108844,0.136802721,0.106908163,0.275510204,0.238956916
pons_09-2,m,psilocybin,pt,cell3,cell3_2,cell3_2,NA,FOV15-1,0,0.125094836,0.164989202,0.153443897,0.154456941,0.178598034,0.184684134,0.057142469
pons_10-1,m,psilocybin,pt,cell1,cell1_1,cell1_1,NA,FOV2-1,0,0.035130719,0.140885984,0.275816993,0.170261438,0.10130719,0.032679739,0.112563544
pons_10-1,m,psilocybin,pt,cell2,cell2_1,NA,NA,FOV3-1,0,-0.018020465,0.077967943,0.104410034,0.264873676,0.042379788,0.165444173,0.049062755
pons_10-1,m,psilocybin,pt,cell1,cell1_2,cell1_2,NA,FOV4-1,0,0.037503401,-0.047918853,-0.090902025,0.124868835,0.032249038,0.133613151,0.105281567
pons_10-1,m,psilocybin,pt,cell3,cell3_1,cell3_1,NA,FOV5-1,0,0.08923537,0.065321984,0.142584197,0.079209845,0.152687824,0.097474093,0.09039198
pons_10-1,m,psilocybin,pt,cell3,cell3_2,cell3_2,NA,FOV6-1,0,-0.044448116,0.105688202,-0.014540648,0.074438202,0.006444151,-0.060023655,0.010834671
pons_11-1,m,psilocybin,pt,cell1,cell1_1,NA,NA,FOV1,0,0.10640983,0.039784767,0.032429134,0.032994952,0.195007489,0.037467608,-0.016419815
pons_11-1,m,psilocybin,pt,NA,NA,NA,NA,FOV4,0,0.024383048,0.118660759,0.121804627,0.168816203,0.151509398,0.162837489,NA
pons_11-2,m,psilocybin,pt,cell1,cell1_1,cell1_1,NA,FOV5,0,-0.12078307,-0.055919068,0.013621343,0.150326797,0.152666704,0.074357665,-0.037093755
pons_11-2,m,psilocybin,pt,cell1,cell1_2,cell1_2,NA,FOV7,0,-0.038059894,-0.007800285,0.025380135,-0.018791761,0.004926108,-0.042015507,-0.050152054
pons_11-2,m,psilocybin,pt,cell1,cell1_3,cell1_3,NA,FOV8,0,-0.045618247,0.025704399,0.04726101,-0.020108043,0.073008151,0.100240096,0.052778254
pons_11-2,m,psilocybin,pt,cell1,cell1_4,cell1_4,NA,FOV9-1,0,-0.155026052,0.088669951,0.137437587,0.011039835,0.095068037,0.069609972,0.035317019
pons_11-2,m,psilocybin,pt,cell1,cell1_5,cell1_5,NA,FOV9-2,0,0.08776329,0.40740403,0.179075689,0.208934496,0.081745236,0.075426279,0.152791708
pons_11-2,m,psilocybin,pt,NA,NA,NA,NA,FOV11-1,0,0.050086784,0.070336391,0.039548723,0.204704049,0.171997686,0.017852715,-0.083631469
pons_04-1,f,saline,pt,NA,NA,NA,NA,FOV1-1,0,-0.060982109,-0.058384088,0.035063232,0.019963626,0.024700757,NA,NA
pons_04-1,f,saline,pt,NA,NA,NA,NA,FOV1-2,0,0.147328244,0.171119593,0.066624258,0.059351145,0.032633588,NA,NA
pons_04-1,f,saline,pt,NA,NA,NA,NA,FOV1-3,0,0.021563342,0.013177598,0.057681941,-0.00754717,0.015633423,NA,NA
pons_04-1,f,saline,pt,NA,NA,NA,NA,FOV2-1,0,0.045106832,-0.004816476,-0.070648563,0.030419174,-0.03620661,NA,NA
pons_04-1,f,saline,pt,NA,NA,NA,NA,FOV3-1,0,0.104312939,0.111334002,0.122181359,0.024406553,0.087930458,0.186760281,NA
pons_04-1,f,saline,pt,cell1,cell1_1,cell1_1,NA,FOV4-1,0,-0.11641286,-0.024816695,-0.066235964,0.074873096,-0.076871014,-0.103553299,-0.125888325
pons_04-1,f,saline,pt,cell1,cell1_2,cell1_2,NA,FOV4-2,0,0.142554065,0.061456337,0.122091432,0.216260608,-0.010597943,-0.016424856,-0.122791009
pons_04-1,f,saline,pt,cell2,cell2_1,cell2_1,NA,FOV5-1,0,-0.026692505,-0.029907393,0.075659393,0.005041829,-0.022772127,0.065052376,0.048656445
pons_04-1,f,saline,pt,cell2,cell2_2,cell2_2,NA,FOV6-1,0,0.01357438,0.088280061,0.000463869,0.068493151,-0.048991629,-0.014234979,-0.06944988
pons_04-1,f,saline,pt,cell3,cell3_1,NA,NA,FOV7-1,0,0.19690592,-0.047828299,-0.09692232,0.104179194,0.026973628,0.174250017,0.084925297
pons_04-1,f,saline,pt,cell4,cell4_1,NA,NA,FOV9-1,0,0.145740498,0.07553914,-0.009174312,-0.048689384,0.074252353,0.008519004,-0.153669725
pons_05-2,f,saline,pt,cell1,cell1_1,cell1_1,NA,FOV1-1,0,0.025005632,0.135315762,0.083044912,0.110422768,0.092363145,0.051558159,-0.069685365
pons_05-2,f,saline,pt,cell1,cell1_2,cell1_2,NA,FOV1-2,0,0.025039957,0.030234417,-0.110662912,0.001217749,0.052802936,NA,NA
pons_05-2,f,saline,pt,cell1,cell1_3,cell1_3,NA,FOV2-1,0,0.066991536,0.048473968,0.05449129,0.202497682,0.225935644,0.154826024,NA
pons_05-2,f,saline,pt,cell2,cell2_1,cell2_1,NA,FOV3-1,0,0.209985653,0.046114929,0.066571019,0.056779053,0.175567558,0.034846823,0.142061215
pons_05-2,f,saline,pt,cell2,cell2_2,cell2_2,NA,FOV4-1,0,0.20007801,0.163009157,0.127881276,0.146752354,0.143116514,0.196400379,0.111146195
pons_05-2,f,saline,pt,NA,NA,NA,NA,FOV4-2,0,-0.093339082,-0.003390229,-0.070953621,-0.122224617,0.016813969,-0.017352878,0.012200905
pons_05-2,f,saline,pt,cell1,cell1_4,cell1_4,NA,FOV5-1,0,-0.027617952,0.02278481,0.097890295,0.096564195,0.043037975,-0.022222222,-0.02742616
pons_05-2,f,saline,pt,cell3,cell3_1,cell3_1,NA,FOV6-1,0,0.031202435,-0.006135845,-0.059360731,-0.103881279,0.014664559,-0.035388128,-0.055145767
pons_05-2,f,saline,pt,cell3,cell3_2,cell3_2,NA,FOV6-2,0,-0.113596252,-0.1008292,-0.075049077,0.07639134,-0.112873573,-0.089155285,-0.070871083
pons_05-2,f,saline,pt,cell4,cell4_1,cell4_1,NA,FOV7-1,0,0.122266796,0.133733028,0.185939259,0.224991813,0.190795274,0.24604714,0.100358549
pons_05-2,f,saline,pt,cell4,cell4_2,cell4_2,NA,FOV8-1,0,0.007962276,0.077191988,0.053854875,0.025046382,0.019016698,-0.086398101,-0.041028912
pons_05-2,f,saline,pt,cell4,cell4_3,cell4_3,NA,FOV8-2,0,-0.016116873,0.000672385,-7.99E-05,0.019050918,-0.030461093,0.02147558,-0.024038795
pons_05-2,f,saline,pt,cell2,cell2_3,cell2_3,NA,FOV9-1,0,-0.047914818,-0.0040534,-0.012792073,-0.011109879,0.043659756,0.135337178,0.029503106
pons_05-2,f,saline,pt,cell2,cell2_4,cell2_4,NA,FOV9-2,0,-0.007148289,-0.082455187,0.033752559,-0.007351077,0.06590621,-0.002281369,-0.05291881
pons_05-2,f,saline,pt,cell2,cell2_5,cell2_5,NA,FOV10-1,0,0.063650104,-0.033464088,0.051303356,0.09508995,0.126501045,0.113936607,0.120880112
pons_05-2,f,saline,pt,cell3,cell3_3,cell3_3,NA,FOV11-1,0,0.066625917,-0.023341993,-0.041752868,0.036674817,-0.057846188,0.037591687,0.039119804
pons_05-2,f,saline,pt,cell2,cell2_6,cell2_6,NA,FOV12-1,0,0.189278731,0.030766785,0.043347227,0.139933227,0.138046161,0.039773552,0.037080047
pons_05-2,f,saline,pt,cell2,cell2_7,cell2_7,NA,FOV13-1,0,-0.060546232,0.000164528,0.074827246,0.178307009,0.163474827,-0.002529615,-0.049687397
pons_05-2,f,saline,pt,cell2,cell2_8,cell2_8,NA,FOV14-1,0,0.067583732,0.020733652,-0.007336523,0.112440191,0.000119617,-0.028229665,NA
pons_05-2,f,saline,pt,cell2,cell2_9,cell2_9,NA,FOV14-2,0,-0.026273169,-0.043488693,0.014976106,-0.087919998,-0.020714614,-0.036758443,-0.005938456
pons_06-2,f,saline,pt,NA,NA,NA,NA,FOV1-1,0,-0.030562185,0.107637232,0.072792363,-0.04176611,0.0708035,-0.0997083,-0.063643596
pons_06-2,f,saline,pt,NA,NA,NA,NA,FOV2-1,0,-0.097121478,-0.070779568,-0.109338016,-0.042264523,-0.129476216,-0.026847017,-0.152859433
pons_06-2,f,saline,pt,NA,NA,NA,NA,FOV3-1,0,0.004949054,0.041969918,-0.010189229,-0.043085881,-0.077411671,-0.028185788,0.001455604
pons_06-2,f,saline,pt,NA,NA,NA,NA,FOV4-1,0,0.046419753,0.112757202,0.20744856,0.014521605,0.163580247,0.212530864,0.047566138
pons_06-2,f,saline,pt,NA,NA,NA,NA,FOV7-1,0,0.003392602,-0.056040375,-0.043204578,-0.105846014,-0.094849785,-0.047734859,-0.03486886
pons_06-2,f,saline,pt,NA,NA,NA,NA,FOV8-1,0,0.006811409,0.058205619,-0.086283525,-0.007861501,-0.100893997,-0.041187739,-0.08523992
pons_06-2,f,saline,pt,NA,NA,NA,NA,FOV9-1,0,0.014239098,-0.004746366,0.007416197,0.082171462,0.015854181,0.107979828,-0.003263127
pons_06-2,f,saline,pt,NA,NA,NA,NA,FOV11-1,0,0.016541581,-0.013095531,-0.028149044,-0.033366732,0.017449005,-0.061849758,0.129147211
pons_06-4,f,saline,pt,cell1,cell1_1,cell1_1,600+,FOV1-1,0,0.15902413,0.06072478,0.091157129,-0.007986137,-0.036238981,0.053966699,0.10344308
pons_06-4,f,saline,pt,cell2,cell2_1,cell2_1,600+,FOV3-1,0,0.080156003,-0.043022707,3.01E-05,-0.009800178,-0.012743414,-0.008845615,-0.003277332
pons_06-4,f,saline,pt,cell3,cell3_1,NA,600+,FOV3-2,0,-0.044436655,-0.011722553,0.021926237,0.048720645,0.083170597,-0.085594111,-0.079020135
pons_06-4,f,saline,pt,cell2,cell2_2,cell2_2,600+,FOV5-1,0,0.025979348,-0.101552439,0.094108817,0.001475168,-0.066850868,-0.058547779,0.084248484
pons_06-4,f,saline,pt,cell1,cell1_2,cell1_2,600+,FOV6-1,0,0.118043739,-0.077141237,-0.158000882,0.004285624,-0.000756287,-0.069251792,-0.031480431
pons_06-4,f,saline,pt,cell1,cell1_3,cell1_3,600+,FOV6-2,0,-0.140932061,-0.100275637,-0.142769639,-0.122556276,-0.14556429,-0.096462661,0.002456485
pons_06-4,f,saline,pt,cell1,cell1_4,cell1_4,600+,FOV7-1,0,-0.035546068,0.006946562,0.042839958,-0.005889753,0.045576226,0.002620845,0.114658941
pons_06-4,f,saline,pt,cell1,cell1_5,cell1_5,600+,FOV7-2,0,0.003060634,-0.067053965,-0.050955414,-0.003184713,0.040263876,0.030358177,0.03343949
pons_06-4,f,saline,pt,cell4,cell4_1,cell4_1,520,FOV8-1,0,0.110970464,0.133363472,0.048259494,0.14978903,0.189873418,0.111622555,0.276582278
pons_06-4,f,saline,pt,cell4,cell4_2,cell4_2,520,FOV9-1,0,-0.010558069,-0.002832244,-0.073015873,-0.080261438,0.038383838,-0.009411765,-0.09600581
pons_06-4,f,saline,pt,cell2,cell2_3,cell2_3,600,FOV14-1,0,-0.075886317,-0.005429607,0.012489013,-0.07661881,0.065673266,-0.029163702,0.016623292
pons_07-2,m,saline,pt,cell1,cell1_1,NA,NA,FOV2-1,0,0.048787376,0.024682262,-0.085999059,0.090527479,0.018235402,0.0603171,0.008288819
