mouse_id,sex,treatment,cell_type,cell_id,branch_id,multibranch_id,soma_depth,fov,day_-1,day_1,day_3,day_5,day_7
str_05-3,m,psilocybin,it,cell2,cell2_3,cell2_3,460,FOV8-1,0,-0.083333333,-0.006410256,-0.006410256,-0.011904762
str_05-3,m,psilocybin,it,cell3,cell3_1,NA,350,FOV13-1,0,0.111111111,0.1,0.111111111,0.111111111
str_05-3,m,psilocybin,it,NA,NA,NA,NA,FOV14-1,0,-0.083333333,0.05952381,-0.020833333,0.027777778
str_06-3,m,psilocybin,it,cell1,cell1_1,cell1_1,330,FOV2-1,0,0,0.277777778,0.076923077,0.230769231
str_06-3,m,psilocybin,it,cell1,cell1_2,cell1_2,330,FOV2-2,0,0,0.066666667,0.176470588,0.1875
str_06-3,m,psilocybin,it,cell2,cell2_1,NA,440,FOV4-1,0,-0.142857143,-0.065934066,0,0.057142857
str_06-3,m,psilocybin,it,cell1,cell1_3,cell1_3,330,FOV6-1,0,0,0.035353535,0.031400966,0.055555556
str_06-3,m,psilocybin,it,cell3,cell3_1,cell3_1,330,FOV7-1 ,0,-0.111111111,0.152046784,0.076388889,0.317460317
str_06-3,m,psilocybin,it,cell3,cell3_2,cell3_2,330,FOV7-2,0,0.111111111,0,0.1,0.1
str_06-3,m,psilocybin,it,cell1,cell1_4,cell1_4,330,FOV8-1,0,-0.142857143,-0.031746032,0.023809524,-0.017857143
str_06-3,m,psilocybin,it,cell3,cell3_3,cell3_3,260,FOV10-1,0,0.090225564,0.077803204,0.121281465,-0.052631579
str_06-3,m,psilocybin,it,cell4,cell4_1,NA,350,FOV12-1,0,-0.074509804,-0.022222222,0.160784314,-0.056410256
str_04-2,f,saline,it,NA,NA,NA,NA,FOV1-1,0,0,0,0.111111111,0
str_04-2,f,saline,it,cell1,cell1_1,cell1_1,340,FOV5-1,0,-0.111111111,0,-0.011111111,-0.111111111
str_04-2,f,saline,it,NA,NA,NA,NA,FOV6-1,0,0.027972028,-0.153846154,-0.042735043,-0.153846154
str_04-2,f,saline,it,cell2,cell2_1,NA,330,FOV7-1,0,-0.142857143,-0.05952381,0.010989011,-0.05952381
str_04-2,f,saline,it,cell1,cell1_2,cell1_2,340,FOV9-1,0,0.066666667,0.071428571,0.071428571,0.076923077
str_04-2,f,saline,it,cell1,cell1_3,cell1_3,340,FOV10-1,0,-0.003676471,0.104166667,-0.003676471,0.0625
str_07-1,f,saline,it,cell1,cell1_1,NA,290,FOV2-1,0,-0.011904762,0.078674948,0.154761905,0.038095238
str_07-1,f,saline,it,NA,NA,NA,NA,FOV3-1,0,0,-0.044736842,-0.15,-0.15
str_07-1,f,saline,it,NA,NA,NA,NA,FOV4-1,0,0.076923077,0.142857143,0.090909091,0
str_07-1,f,saline,it,cell2,cell2_1,cell2_1,380,FOV5-1,0,0.043478261,0.09486166,-0.036956522,0.008281573
str_07-1,f,saline,it,cell2,cell2_2,cell2_2,380,FOV6-1,0,-0.153846154,-0.010989011,-0.153846154,-0.153846154
str_07-1,f,saline,it,cell2,cell2_3,cell2_3,380,FOV6-2,0,0.076923077,0.214285714,0.090909091,0.083333333
str_07-1,f,saline,it,cell3,cell3_1,cell3_1,260,FOV7-1,0,0.023809524,0.015151515,-0.023809524,-0.03030303
str_07-1,f,saline,it,cell3,cell3_2,cell3_2,260,FOV8-1,0,0.0625,0.0625,0.004166667,0.125
str_07-1,f,saline,it,cell3,cell3_3,cell3_3,260,FOV9-1,0,0.076923077,0,0.142857143,0.083333333
str_07-1,f,saline,it,cell3,cell3_4,cell3_4,260,FOV9-2,0,-0.009090909,0,0.1,0.15
str_07-1,f,saline,it,cell3,cell3_5,cell3_5,260,FOV9-3,0,-0.222222222,-0.222222222,-0.04040404,-0.122222222
str_07-1,f,saline,it,cell4,cell4_1,cell4_1,500+,FOV10-1,0,0.017857143,0.017857143,-0.125,0.017857143
str_07-1,f,saline,it,cell4,cell4_2,cell4_2,500+,FOV1-1,0,0,0.118181818,-0.181818182,-0.056818182
str_08-1,f,saline,it,NA,NA,NA,NA,FOV1-1,0,0.147368421,0.105263158,0.002923977,0.058479532
str_08-1,f,saline,it,cell1,cell1_1,NA,270,FOV2-1,0,-0.194444444,-0.05,0.0625,-0.107142857
str_08-1,f,saline,it,NA,NA,NA,NA,FOV2-2,0,0,0,0.034090909,-0.090909091
str_08-1,f,saline,it,cell2,cell2_1,cell2_1,330,FOV3-1,0,-0.062937063,-0.153846154,-0.153846154,0
str_08-1,f,saline,it,cell2,cell2_2,cell2_2,330,FOV3-2,0,0.166666667,0.125,0.25,0.2
str_08-1,f,saline,it,cell3,cell3_1,cell3_1,280,FOV4-1,0,-0.134920635,-0.032581454,-0.079365079,-0.04047619
str_08-1,f,saline,it,cell3,cell3_2,cell3_2,280,FOV5-1,0,0.261904762,-0.071428571,0.071428571,-0.071428571
str_08-1,f,saline,it,cell4,cell4_1,NA,180,FOV6-1,0,0.133333333,0.016666667,-0.066666667,0.01025641
str_08-1,f,saline,it,cell5,cell5_1,cell5_1,320,FOV9-1,0,0.214285714,0.090909091,0.076923077,0.071428571
str_08-1,f,saline,it,cell5,cell5_2,cell5_2,320,FOV9-2,0,0.181818182,0.159090909,-0.090909091,-0.090909091
str_08-1,f,saline,it,cell6,cell6_1,cell6_1,460,FOV10-1,0,0.176470588,0.230769231,0.25,0.142857143
str_08-1,f,saline,it,cell6,cell6_2,cell6_2,460,FOV10-2,0,0.153846154,0.25,0.1,0.1
str_09-1,f,saline,it,cell1,cell1_1,cell1_1,460,FOV1-1,0,0.25,0.214285714,0.214285714,0
str_09-1,f,saline,it,cell1,cell1_2,cell1_2,460,FOV1-2,0,0.117647059,0,0.066666667,0.066666667
str_09-1,f,saline,it,cell2,cell2_1,cell2_1,350,FOV3-1,0,0.024642289,0.051669316,0.128482972,0.088235294
str_09-1,f,saline,it,cell2,cell2_2,cell2_2,350,FOV5-1,0,-0.076923077,0.173076923,0.023076923,0.104895105
str_09-1,f,saline,it,cell3,cell3_1,cell3_1,460,FOV9-1,0,0,0.173076923,0.023076923,0.104895105
str_09-1,f,saline,it,cell2,cell2_3,cell2_3,350,FOV11-1,0,0,0.125,0.133333333,0
str_09-1,f,saline,it,cell3,cell3_2,cell3_2,460,FOV12-1,0,-0.071428571,-0.071428571,0.061904762,0.071428571
str_09-1,f,saline,it,cell2,cell2_4,cell2_4,350,FOV13-1,0,-0.070707071,-0.081818182,-0.081818182,-0.081818182
str_10-3,f,saline,it,NA,NA,NA,NA,FOV1-1,0,0,0,0,0
str_10-3,f,saline,it,cell1,cell1_1,NA,320,FOV2-1,0,0.070512821,0,-0.083333333,-0.083333333
str_10-3,f,saline,it,NA,NA,NA,NA,FOV3-1,0,0.125,0,0.2,0.222222222
str_10-3,f,saline,it,NA,NA,NA,NA,FOV6-1,0,0,0.125,0,0
str_05-2,m,saline,it,NA,NA,NA,NA,FOV1-1,0,0.207602339,-0.055555556,0.179738562,0.087301587
str_05-2,m,saline,it,cell2,cell2_1,NA,240,FOV2,0,0.059090909,-0.032085561,0.02020202,0.014354067
str_05-2,m,saline,it,cell5,cell5_1,NA,470,FOV4,0,-0.063492063,0.031746032,-0.055555556,0.031746032
str_05-2,m,saline,it,cell1,cell1_1,cell1_1,240,FOV9-1,0,0.076923077,-0.023411371,0.012820513,-0.066889632
str_05-2,m,saline,it,cell1,cell1_2,cell1_2,240,FOV9-2,0,0.208333333,-0.048076923,0.0625,-0.125
str_05-2,m,saline,it,NA,NA,NA,NA,FOV11,0,0.026785714,-0.1875,-0.1875,0.106617647
str_05-2,m,saline,it,cell3,cell3_1,cell3_1,200,FOV12-1,0,0.06547619,-0.075,-0.034090909,0.06547619
str_05-2,m,saline,it,cell3,cell3_2,cell3_2,200,FOV12-2,0,0.062091503,-0.055555556,0.006944444,-0.055555556
str_05-2,m,saline,it,cell4,cell4_1,NA,320,FOV17,0,0.0625,0.066666667,0.133333333,0.2
str_06-2,m,saline,it,NA,NA,NA,NA,FOV1,0,0.1875,0.071428571,0.153846154,0.214285714
str_06-2,m,saline,it,NA,NA,NA,NA,FOV4,0,0.090909091,-0.090909091,0.159090909,0.131313131
str_06-2,m,saline,it,cell2,cell2_1,NA,190,FOV7,0,-0.083333333,0.070512821,-0.083333333,0.083333333
str_06-2,m,saline,it,cell3,cell3_1,NA,260,FOV8,0,0.054166667,0.088888889,-0.133333333,0.043137255
str_06-2,m,saline,it,NA,NA,NA,NA,FOV10,0,0.07120743,0.094736842,-0.033834586,-0.038596491
str_06-2,m,saline,it,cell4,cell4_1,cell4_1,510,FOV11,0,0.018575851,0.018575851,-0.157894737,-0.157894737
str_06-2,m,saline,it,cell4,cell4_2,cell4_2,510,FOV12-1,0,-0.058333333,-0.053571429,0.089285714,-0.125
str_06-2,m,saline,it,cell5,cell5_1,NA,140,FOV16-1,0,0,0.25,0.111111111,0
str_06-2,m,saline,it,NA,NA,NA,NA,FOV16-2,0,0.222222222,0.142857143,0,0.125
str_06-4,m,saline,it,cell1,cell1_1,NA,550,FOV1,0,-0.172727273,-0.161616162,-0.272727273,-0.272727273
str_06-4,m,saline,it,cell2,cell2_1,NA,290,FOV2-1,0,0.00952381,-0.133333333,-0.008333333,-0.070833333
str_06-4,m,saline,it,cell3,cell3_1,cell3_1,270,FOV4-1,0,0.238095238,0.157894737,0,0.095238095
str_06-4,m,saline,it,cell3,cell3_2,cell3_2,270,FOV6-1,0,0,0.142857143,0,0.142857143
str_06-4,m,saline,it,cell3,cell3_3,cell3_3,270,FOV6-2,0,-0.2,-0.018181818,-0.088888889,-0.088888889
str_06-4,m,saline,it,NA,NA,NA,NA,FOV8-1,0,0.117647059,-0.050980392,0.049019608,-0.050980392
str_06-4,m,saline,it,cell4,cell4_1,NA,280,FOV10-1,0,0.088888889,-0.052287582,0.174603175,-0.044444444
str_06-4,m,saline,it,cell5,cell5_1,NA,290,FOV11-1,0,-0.172619048,-0.06043956,-0.134285714,-0.094285714
